task,trial,acc_ppc_mean,acc_ppc_median,acc_ppc_lo10,acc_ppc_hi90
PartialtickNoTimelimited,1,0.49836309523809524,0.5,0.4107142857142857,0.5892857142857143
PartialtickNoTimelimited,2,0.5719494047619048,0.5714285714285714,0.5,0.6428571428571429
PartialtickNoTimelimited,3,0.663139880952381,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickNoTimelimited,4,0.6024702380952381,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialtickNoTimelimited,5,0.6154761904761905,0.6071428571428571,0.5357142857142857,0.6964285714285714
PartialtickNoTimelimited,6,0.6020684523809524,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialtickNoTimelimited,7,0.6875446428571429,0.6964285714285714,0.6071428571428571,0.7678571428571429
PartialtickNoTimelimited,8,0.6312946428571429,0.625,0.5535714285714286,0.7142857142857143
PartialtickNoTimelimited,9,0.6166517857142857,0.625,0.5357142857142857,0.6964285714285714
PartialtickNoTimelimited,10,0.664047619047619,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickNoTimelimited,11,0.5994345238095238,0.5892857142857143,0.5357142857142857,0.6785714285714286
PartialtickNoTimelimited,12,0.6691369047619048,0.6785714285714286,0.5892857142857143,0.75
PartialtickNoTimelimited,13,0.6378720238095238,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialtickNoTimelimited,14,0.6319494047619048,0.625,0.5535714285714286,0.7142857142857143
PartialtickNoTimelimited,15,0.6479166666666667,0.6428571428571429,0.5714285714285714,0.7321428571428571
PartialtickNoTimelimited,16,0.6660267857142858,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickNoTimelimited,17,0.6935267857142857,0.6964285714285714,0.625,0.7678571428571429
PartialtickNoTimelimited,18,0.6229166666666667,0.625,0.5535714285714286,0.6964285714285714
PartialtickNoTimelimited,19,0.6571279761904761,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickNoTimelimited,20,0.6637351190476191,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickNoTimelimited,21,0.6634375,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickNoTimelimited,22,0.6722767857142857,0.6785714285714286,0.5892857142857143,0.75
PartialtickNoTimelimited,23,0.6759375,0.6785714285714286,0.6071428571428571,0.75
PartialtickNoTimelimited,24,0.6603571428571429,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickNoTimelimited,25,0.6990773809523809,0.6964285714285714,0.625,0.7678571428571429
PartialtickNoTimelimited,26,0.6134375,0.6071428571428571,0.5357142857142857,0.6964285714285714
PartialtickNoTimelimited,27,0.6271875,0.625,0.5535714285714286,0.6964285714285714
PartialtickNoTimelimited,28,0.6465625,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialtickNoTimelimited,29,0.6286458333333333,0.625,0.5535714285714286,0.6964285714285714
PartialtickNoTimelimited,30,0.6456547619047619,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialtickNoTimelimited,31,0.663139880952381,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickNoTimelimited,32,0.6183482142857143,0.625,0.5357142857142857,0.6964285714285714
PartialtickNoTimelimited,33,0.6542410714285715,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickNoTimelimited,34,0.6848511904761905,0.6785714285714286,0.6071428571428571,0.75
PartialtickNoTimelimited,35,0.6446428571428572,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialtickNoTimelimited,36,0.658422619047619,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickNoTimelimited,37,0.6445982142857143,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialtickNoTimelimited,38,0.6934672619047619,0.6964285714285714,0.625,0.7678571428571429
PartialtickNoTimelimited,39,0.6766220238095239,0.6785714285714286,0.6071428571428571,0.75
PartialtickNoTimelimited,40,0.6439136904761905,0.6428571428571429,0.5714285714285714,0.7142857142857143
